date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin,Taj,Silas,Willa
12-39-55,0,0,62,51,0,49,0,0,0,0,0,0,53,37,0,0
12-40-05,0,0,62,52,0,37,0,0,0,0,32,0,52,38,0,0
12-40-15,0,0,62,51,0,36,0,0,0,0,33,0,51,36,0,0
12-40-25,0,0,62,51,0,56,0,0,0,0,33,0,53,37,0,0
12-40-35,0,0,62,53,0,41,0,0,0,0,0,0,52,38,0,0
12-40-45,0,0,60,51,0,50,0,0,0,0,32,0,50,42,0,0
12-40-55,0,0,61,51,0,51,0,0,0,0,32,0,51,38,0,0
12-41-05,0,0,60,51,0,51,0,0,0,0,32,0,51,35,0,0
12-41-15,0,0,61,51,0,51,0,34,0,0,33,0,51,36,0,0
12-41-25,0,0,60,50,0,51,0,34,0,0,33,0,52,36,0,0
12-41-35,0,0,60,50,0,51,0,34,0,0,33,0,51,36,0,0
12-41-45,0,0,61,51,0,51,0,0,0,0,33,0,51,36,0,0
12-41-55,0,0,60,51,0,51,0,38,0,0,34,0,51,37,0,0
12-42-05,0,0,60,51,0,52,0,40,0,0,33,0,51,35,0,0
12-42-15,0,0,60,50,0,51,0,37,0,0,33,0,51,35,0,0
12-42-25,0,0,61,50,0,52,0,52,0,0,33,0,52,36,0,0
12-42-35,0,0,61,51,0,52,0,52,0,0,32,0,52,35,0,0
12-42-45,0,0,60,51,0,52,0,53,0,0,32,0,52,36,0,0
12-42-55,0,0,60,50,0,52,0,52,0,0,0,0,51,35,0,0
12-43-05,0,0,61,50,0,52,0,52,0,0,33,0,52,35,0,0
12-43-15,0,0,60,50,0,52,0,52,0,0,33,0,53,36,0,0
12-43-25,0,0,60,51,0,52,0,52,0,0,34,0,52,35,0,0
12-43-35,0,0,60,50,0,52,0,52,0,0,33,0,52,34,0,0
12-43-45,0,0,60,51,0,52,0,53,0,0,33,0,52,34,0,0
12-43-55,0,0,60,50,0,51,0,52,0,0,32,0,52,36,0,0
12-44-05,0,0,60,50,0,51,0,52,0,0,33,0,52,35,0,0
12-44-15,0,0,60,50,0,50,0,53,0,0,33,0,52,36,0,0
12-44-25,0,0,61,50,0,51,0,52,0,0,32,0,52,34,0,0
12-44-35,0,0,60,51,0,51,0,52,0,0,32,0,52,35,0,0
12-44-45,0,0,60,51,0,51,0,52,0,0,33,0,52,34,0,0
12-44-55,0,0,60,51,0,51,0,52,0,0,33,0,52,34,0,0
12-45-05,0,0,60,50,0,51,0,52,0,0,33,0,52,34,0,0
12-45-15,0,0,60,51,0,51,0,52,0,0,0,0,52,34,0,0
12-45-25,0,0,60,50,0,51,0,52,0,0,32,0,52,37,0,0
12-45-35,0,0,60,51,0,51,0,53,0,0,32,0,52,37,0,0
12-45-45,0,0,61,51,0,51,0,52,0,0,32,0,52,33,0,0
12-45-55,0,0,60,50,0,51,0,52,0,0,32,0,52,34,0,0
12-46-05,0,0,60,50,0,51,0,52,0,0,33,0,52,34,0,0
12-46-15,0,0,60,50,0,51,0,52,0,0,32,0,52,34,0,0
12-46-25,0,0,60,51,0,51,0,53,0,0,32,0,52,34,0,0
12-46-35,0,0,60,50,0,52,0,52,0,0,32,0,52,34,0,0
12-46-45,0,0,60,50,0,51,0,52,0,0,32,0,52,34,0,0
12-46-55,0,0,60,50,0,51,0,51,0,0,0,0,52,34,0,0
12-47-05,0,0,60,51,0,52,0,51,0,0,0,0,52,34,0,0
12-47-15,0,0,61,50,0,51,0,52,0,0,33,0,52,34,0,0
12-47-25,0,0,60,50,0,51,0,52,0,0,0,0,52,34,0,0
12-47-35,0,0,60,51,0,51,0,52,0,0,0,0,53,34,0,0
12-47-45,0,0,60,51,0,51,0,52,0,0,0,0,52,34,0,0
12-47-55,0,0,60,50,0,51,0,52,0,0,32,0,52,34,0,0
12-48-05,0,0,60,50,0,51,0,52,0,0,0,0,52,35,0,0
12-48-15,0,0,60,50,0,51,0,52,0,0,0,0,52,35,0,0
12-48-25,0,0,61,50,0,51,0,52,0,0,0,0,52,34,0,0
12-48-35,0,0,60,50,0,50,0,52,0,0,32,0,53,35,0,0
12-48-45,0,0,60,50,0,50,0,52,0,0,0,0,52,38,0,0
12-48-55,0,0,60,51,0,51,0,52,0,0,32,0,52,39,0,0
12-49-05,0,0,60,51,0,51,0,52,0,0,32,0,52,36,0,0
12-49-15,0,0,60,51,0,51,0,52,0,0,32,0,52,43,0,0
12-49-25,0,0,60,50,0,50,0,52,0,0,34,0,52,42,0,0
12-49-35,0,0,59,49,0,50,0,52,0,0,34,0,52,42,0,0
12-49-45,0,0,60,49,0,48,0,53,0,0,35,0,52,42,0,0
12-49-55,0,0,59,50,0,50,0,52,0,0,33,0,53,40,0,0
12-50-05,0,0,58,47,0,51,0,53,0,0,33,0,52,41,0,0
12-50-15,0,0,60,49,0,50,0,52,0,0,33,0,52,38,0,0
12-50-25,0,0,60,48,0,50,0,52,0,0,32,0,52,38,0,0
12-50-35,0,0,59,49,0,49,0,52,0,0,34,0,52,38,0,0
12-50-45,0,0,59,50,0,51,0,52,0,0,33,0,52,36,0,0
12-50-55,0,0,59,51,0,51,0,51,0,0,33,0,52,33,0,0
12-51-05,0,0,59,50,0,52,0,53,0,0,33,0,52,33,0,0
12-51-15,0,0,58,51,0,51,0,52,0,0,33,0,52,33,0,0
12-51-25,0,0,59,51,0,52,0,52,0,0,33,0,52,33,0,0
12-51-35,0,0,58,51,0,51,0,53,0,0,33,0,52,33,0,0
12-51-45,0,0,59,50,0,51,0,53,0,0,33,0,52,33,0,0
12-51-55,0,0,59,50,0,51,0,52,0,0,33,0,52,33,0,0
12-52-05,0,0,58,51,0,52,0,52,0,0,33,0,53,33,0,0
12-52-15,0,0,58,50,0,51,0,53,0,0,33,0,52,32,0,0
12-52-25,0,0,58,51,0,51,0,53,0,0,33,0,52,33,0,0
12-52-35,0,0,58,50,0,51,0,53,0,0,33,0,52,32,0,0
12-52-45,0,0,58,51,0,52,0,52,0,0,33,0,52,33,0,0
12-52-55,0,0,58,50,0,51,0,52,0,0,33,0,52,32,0,0
12-53-05,0,0,59,51,0,51,0,52,0,0,33,0,52,33,0,0
12-53-15,0,0,58,51,0,52,0,52,0,0,33,0,52,33,0,0
12-53-25,0,0,59,50,0,51,0,53,0,0,33,0,52,33,0,0
12-53-35,0,0,59,50,0,51,0,53,0,0,33,0,52,33,0,0
12-53-45,0,0,59,50,0,52,0,52,0,0,33,0,52,33,0,0
12-53-55,0,0,58,51,0,51,0,52,0,0,33,0,52,33,0,0
12-54-05,0,0,58,50,0,52,0,52,0,0,34,0,52,33,0,0
12-54-15,0,0,58,51,0,52,0,52,0,0,33,0,52,33,0,0
12-54-25,0,0,59,50,0,52,0,51,0,0,33,0,52,33,0,0
12-54-35,0,0,59,50,0,52,0,52,0,0,33,0,52,33,0,0
12-54-45,0,0,58,50,0,52,0,52,0,0,33,0,52,32,0,0
12-54-55,0,0,59,51,0,52,0,52,0,0,33,0,52,33,0,0
12-55-05,0,0,59,50,0,52,0,52,0,0,33,0,53,33,0,0
12-55-15,0,0,59,51,0,51,0,53,0,0,34,0,52,32,0,0
12-55-25,0,0,59,51,0,52,0,52,0,0,33,0,52,33,0,0
12-55-35,0,0,58,51,0,52,0,52,0,0,33,0,52,33,0,0
12-55-45,0,0,58,51,0,52,0,52,0,0,33,0,52,33,0,0
12-55-55,0,0,58,50,0,52,0,52,0,0,33,0,53,33,0,0
12-56-05,0,0,58,51,0,52,0,52,0,0,34,0,52,33,0,0
12-56-15,0,0,59,50,0,51,0,52,0,0,33,0,52,32,0,0
12-56-25,0,0,58,50,0,51,0,52,0,0,33,0,52,33,0,0
12-56-35,0,0,59,51,0,52,0,52,0,0,33,0,52,33,0,0
12-56-45,0,0,59,50,0,52,0,52,0,0,33,0,52,33,0,0
12-56-55,0,0,59,50,0,51,0,52,0,0,34,0,52,33,0,0
12-57-05,0,0,59,50,0,51,0,52,0,0,33,0,53,33,0,0
12-57-15,0,0,58,51,0,51,0,53,0,0,34,0,52,32,0,0
12-57-25,0,0,59,50,0,52,0,52,0,0,33,0,52,33,0,0
12-57-35,0,0,58,50,0,52,0,53,0,0,33,0,52,33,0,0
12-57-45,0,0,58,51,0,51,0,52,0,0,33,0,52,33,0,0
12-57-55,0,0,58,50,0,51,0,52,0,0,34,0,52,33,0,0
12-58-05,0,0,58,50,0,52,0,53,0,0,34,0,52,33,0,0
12-58-15,0,0,58,51,0,52,0,52,0,0,34,0,52,33,0,0
12-58-25,0,0,58,50,0,52,0,52,0,0,33,0,52,33,0,0
12-58-35,0,0,59,51,0,52,0,52,0,0,33,0,52,33,0,0
12-58-45,0,0,58,51,0,51,0,52,0,0,33,0,52,33,0,0
12-58-55,0,0,59,50,0,52,0,52,0,0,33,0,52,33,0,0
12-59-05,0,0,59,50,0,52,0,52,0,0,33,0,52,33,0,0
12-59-15,0,0,59,51,0,52,0,53,0,0,33,0,52,33,0,0
12-59-25,0,0,58,51,0,51,0,53,0,0,34,0,52,33,0,0
12-59-35,0,0,58,50,0,52,0,52,0,0,34,0,52,33,0,0
12-59-45,0,0,59,51,0,52,0,52,0,0,34,0,52,33,0,0
12-59-55,0,0,59,51,0,51,0,52,0,0,33,0,52,33,0,0
13-00-05,0,0,58,50,0,51,0,53,0,0,34,0,52,33,0,0
13-00-15,0,0,58,50,0,52,0,52,0,0,33,0,52,33,0,0
13-00-25,0,0,59,50,0,52,0,52,0,0,34,0,52,33,0,0
13-00-35,0,0,58,51,0,51,0,53,0,0,33,0,52,33,0,0
13-00-45,0,0,58,50,0,52,0,52,0,0,34,0,52,33,0,0
13-00-55,0,0,58,50,0,51,0,53,0,0,33,0,52,33,0,0
13-01-05,0,0,58,50,0,52,0,52,0,0,33,0,52,33,0,0
13-01-15,0,0,58,50,0,52,0,52,0,0,33,0,52,33,0,0
13-01-25,0,0,59,50,0,51,0,53,0,0,33,0,52,33,0,0
13-01-35,0,0,58,50,0,52,0,53,0,0,33,0,52,33,0,0
13-01-45,0,0,59,50,0,52,0,53,0,0,33,0,52,33,0,0
13-01-55,0,0,58,50,0,52,0,52,0,0,33,0,52,33,0,0
13-02-05,0,0,59,50,0,52,0,52,0,0,33,0,52,33,0,0
13-02-15,0,0,59,50,0,52,0,52,0,0,33,0,52,33,0,0
13-02-25,0,0,59,51,0,52,0,52,0,0,33,0,52,33,0,0
13-02-35,0,0,59,50,0,51,0,52,0,0,33,0,52,32,0,0
13-02-45,0,0,59,51,0,51,0,52,0,0,33,0,52,33,0,0
13-02-55,0,0,59,50,0,52,0,52,0,0,33,0,52,33,0,0
13-03-05,0,0,59,51,0,52,0,52,0,0,33,0,52,33,0,0
13-03-15,0,0,59,50,0,52,0,52,0,0,33,0,52,33,0,0
13-03-25,0,0,59,51,0,52,0,52,0,0,33,0,53,33,0,0
13-03-35,0,0,59,50,0,51,0,52,0,0,34,0,52,33,0,0
13-03-45,0,0,59,51,0,52,0,53,0,0,33,0,52,33,0,0
13-03-55,0,0,59,50,0,51,0,53,0,0,34,0,52,33,0,0
13-04-05,0,0,58,50,0,51,0,52,0,0,33,0,52,33,0,0
13-04-15,0,0,59,50,0,52,0,52,0,0,33,0,52,33,0,0
13-04-25,0,0,59,50,0,52,0,52,0,0,33,0,52,33,0,0
13-04-35,0,0,58,51,0,52,0,52,0,0,34,0,52,33,0,0
13-04-45,0,0,58,51,0,52,0,53,0,0,33,0,52,33,0,0
13-04-55,0,0,58,51,0,51,0,52,0,0,33,0,52,33,0,0
13-05-05,0,0,59,50,0,52,0,52,0,0,33,0,52,33,0,0
13-05-15,0,0,59,51,0,51,0,52,0,0,33,0,52,33,0,0
13-05-25,0,0,59,50,0,52,0,52,0,0,33,0,52,33,0,0
13-05-35,0,0,59,50,0,52,0,53,0,0,33,0,52,33,0,0
13-05-45,0,0,58,51,0,51,0,53,0,0,33,0,52,33,0,0
13-05-55,0,0,59,49,0,51,0,52,0,0,34,0,53,33,0,0
13-06-05,0,0,59,50,0,52,0,53,0,0,33,0,52,33,0,0
13-06-15,0,0,59,51,0,52,0,52,0,0,33,0,52,33,0,0
13-06-25,0,0,58,51,0,52,0,53,0,0,34,0,52,33,0,0
13-06-35,0,0,59,50,0,51,0,52,0,0,33,0,52,33,0,0
13-06-45,0,0,59,50,0,52,0,52,0,0,33,0,52,33,0,0
13-06-55,0,0,59,50,0,51,0,53,0,0,33,0,52,33,0,0
13-07-05,0,0,59,50,0,52,0,52,0,0,33,0,52,33,0,0
13-07-15,0,0,59,51,0,52,0,52,0,0,34,0,52,33,0,0
13-07-25,0,0,59,50,0,52,0,52,0,0,33,0,52,33,0,0
13-07-35,0,0,59,51,0,52,0,52,0,0,33,0,52,33,0,0
13-07-45,0,0,58,50,0,52,0,52,0,0,33,0,52,33,0,0
13-07-55,0,0,59,51,0,52,0,53,0,0,33,0,52,33,0,0
13-08-05,0,0,59,51,0,52,0,52,0,0,33,0,52,33,0,0
13-08-15,0,0,59,51,0,52,0,52,0,0,33,0,52,33,0,0
13-08-25,0,0,59,50,0,51,0,52,0,0,33,0,52,33,0,0
13-08-35,0,0,59,51,0,52,0,53,0,0,33,0,53,33,0,0
13-08-45,0,0,59,50,0,51,0,52,0,0,34,0,53,33,0,0
13-08-55,0,0,59,51,0,52,0,52,0,0,34,0,52,33,0,0
13-09-05,0,0,59,51,0,52,0,53,0,0,33,0,52,33,0,0
13-09-15,0,0,59,50,0,51,0,52,0,0,34,0,52,34,0,0
13-09-25,0,0,59,51,0,52,0,53,0,0,33,0,52,33,0,0
13-09-35,0,0,59,51,0,52,0,52,0,0,33,0,52,33,0,0
13-09-45,0,0,59,50,0,51,0,52,0,0,33,0,52,33,0,0
13-09-55,0,0,58,51,0,52,0,52,0,0,33,0,52,34,0,0
13-10-05,0,0,59,50,0,52,0,53,0,0,33,0,52,33,0,0
13-10-15,0,0,59,50,0,52,0,53,0,0,33,0,52,33,0,0
13-10-25,0,0,59,50,0,52,0,53,0,0,33,0,53,33,0,0
13-10-35,0,0,59,50,0,52,0,52,0,0,33,0,53,34,0,0
13-10-45,0,0,59,51,0,52,0,52,0,0,33,0,52,33,0,0
13-10-55,0,0,59,50,0,52,0,52,0,0,33,0,52,33,0,0
13-11-05,0,0,59,50,0,52,0,52,0,0,33,0,53,33,0,0
13-11-15,0,0,59,50,0,51,0,52,0,0,33,0,52,33,0,0
13-11-25,0,0,59,51,0,52,0,53,0,0,33,0,52,33,0,0
13-11-35,0,0,59,50,0,52,0,52,0,0,33,0,53,33,0,0
13-11-45,0,0,59,51,0,52,0,52,0,0,33,0,52,33,0,0
13-11-55,0,0,59,51,0,52,0,52,0,0,33,0,52,33,0,0
13-12-05,0,0,59,50,0,52,0,52,0,0,33,0,52,33,0,0
13-12-15,0,0,59,51,0,52,0,52,0,0,33,0,52,33,0,0
13-12-25,0,0,58,51,0,52,0,53,0,0,33,0,52,33,0,0
13-12-35,0,0,59,51,0,52,0,52,0,0,34,0,52,33,0,0
13-12-45,0,0,59,51,0,52,0,53,0,0,33,0,52,33,0,0
13-12-55,0,0,59,51,0,52,0,52,0,0,33,0,52,33,0,0
13-13-05,0,0,58,50,0,52,0,52,0,0,34,0,52,33,0,0
13-13-15,0,0,59,50,0,52,0,52,0,0,33,0,52,33,0,0
13-13-25,0,0,58,50,0,52,0,53,0,0,33,0,52,33,0,0
13-13-35,0,0,59,51,0,52,0,52,0,0,33,0,52,33,0,0
13-13-45,0,0,59,51,0,51,0,51,0,0,33,0,52,33,0,0
13-13-55,0,0,59,51,0,52,0,52,0,0,33,0,52,33,0,0
13-14-05,0,0,58,50,0,51,0,52,0,0,33,0,52,33,0,0
13-14-15,0,0,59,51,0,51,0,53,0,0,33,0,52,33,0,0
13-14-25,0,0,59,51,0,52,0,52,0,0,33,0,52,33,0,0
13-14-35,0,0,59,50,0,52,0,52,0,0,33,0,52,33,0,0
13-14-45,0,0,59,50,0,52,0,52,0,0,33,0,52,33,0,0
13-14-55,0,0,59,51,0,51,0,51,0,0,33,0,52,37,0,0
13-15-05,0,0,59,51,0,51,0,52,0,0,33,0,52,37,0,0
13-15-15,0,0,59,51,0,50,0,52,0,0,33,0,52,38,0,0
13-15-25,0,0,60,50,0,47,0,53,0,0,33,0,52,38,0,0
13-15-35,0,0,59,51,0,51,0,52,0,0,34,0,54,37,0,0
13-15-45,0,0,60,50,0,53,0,51,0,0,33,0,53,36,0,0
13-15-55,0,0,60,51,0,52,0,52,0,0,0,0,54,36,0,0
13-16-05,0,0,61,51,0,54,0,52,0,0,33,0,53,34,0,0
13-16-15,0,0,63,53,0,51,0,53,0,0,35,0,53,35,0,0
13-16-25,0,0,63,52,0,51,0,53,0,0,35,0,34,38,0,0
13-16-35,32,0,63,51,0,52,0,53,0,0,33,0,0,37,0,0
13-16-45,32,0,63,51,0,53,0,54,0,0,34,0,0,36,0,0
13-16-55,0,0,63,51,0,53,0,53,0,0,34,0,0,37,0,0
13-17-05,0,0,63,51,0,53,0,52,0,0,34,0,0,35,0,0
13-17-15,0,0,63,51,0,52,0,53,0,0,34,0,0,36,0,0
13-17-25,0,0,63,52,0,53,0,53,0,0,34,0,0,36,0,0
13-17-35,0,0,63,50,0,52,0,53,0,0,34,0,0,34,0,0
13-17-45,0,0,63,51,0,52,0,53,0,0,33,0,0,35,0,0
13-17-55,0,0,62,52,0,53,0,53,0,0,34,0,0,37,0,0
13-18-05,0,0,43,51,0,53,0,54,0,0,34,0,0,41,0,0
13-18-15,0,0,38,52,0,52,0,52,0,0,33,0,0,39,0,0
13-18-25,0,0,41,52,0,51,0,52,0,0,33,0,0,38,0,0
13-18-35,0,0,39,52,0,38,0,52,0,0,0,0,0,41,0,0
13-18-45,0,0,41,52,0,37,0,50,0,0,32,0,0,40,0,0
13-18-55,0,0,37,52,0,39,0,34,0,0,32,0,0,39,0,0
13-19-05,0,0,36,51,0,34,0,0,0,0,33,0,0,38,0,0
13-19-15,0,0,39,52,0,0,0,32,0,0,33,0,0,38,0,0
13-19-25,0,0,42,35,0,33,0,0,0,0,33,0,0,41,0,0
13-19-35,0,0,32,35,0,32,0,0,0,0,32,0,0,39,0,0
13-19-45,0,0,38,34,0,0,0,0,0,0,33,0,0,40,0,0
13-19-55,0,0,35,33,0,0,0,0,0,0,33,0,0,39,0,0
13-20-05,0,0,32,0,0,37,0,0,0,0,34,0,0,39,0,0
13-20-15,0,0,35,0,0,0,0,0,0,0,33,0,0,41,0,0
13-20-25,0,0,37,32,0,0,0,0,0,0,34,0,0,39,0,0
13-20-35,0,0,36,0,0,0,0,0,0,0,33,0,0,39,0,0
13-20-45,0,0,34,0,0,0,0,0,0,0,34,0,0,40,0,0
13-20-55,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-21-05,0,0,0,0,0,0,0,0,0,0,34,0,0,38,0,0
13-21-15,0,0,0,0,0,0,0,0,0,0,34,0,0,39,0,0
13-21-25,0,0,0,0,0,0,0,0,0,0,34,0,0,39,0,0
13-21-35,0,0,0,0,0,0,0,0,0,0,34,0,0,39,0,0
13-21-45,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-21-55,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-22-05,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-22-15,0,0,0,0,0,0,0,0,0,0,34,0,0,39,0,0
13-22-25,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-22-35,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-22-45,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-22-55,0,0,0,0,0,0,0,0,0,0,34,0,0,39,0,0
13-23-05,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-23-15,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-23-25,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-23-35,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-23-45,0,0,0,0,0,0,0,0,0,0,33,0,0,38,0,0
13-23-55,0,0,34,0,0,0,0,0,0,0,33,0,0,38,0,0
13-24-05,0,0,38,0,0,0,0,0,0,0,33,0,0,39,0,0
13-24-15,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-24-25,0,0,34,0,0,0,0,0,0,0,33,0,0,39,0,0
13-24-35,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-24-45,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-24-55,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-25-05,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-25-15,0,0,0,0,0,0,0,0,0,0,33,0,0,38,0,0
13-25-25,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-25-35,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-25-45,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-25-55,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-26-05,0,0,36,0,0,0,0,0,0,0,33,0,0,39,0,0
13-26-15,0,0,34,0,0,0,0,0,0,0,33,0,0,39,0,0
13-26-25,0,0,0,0,0,0,0,0,0,0,33,0,0,40,0,0
13-26-35,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-26-45,0,0,0,0,0,0,0,0,0,0,34,0,0,39,0,0
13-26-55,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-27-05,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-27-15,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-27-25,0,0,0,0,0,0,0,0,0,0,33,0,0,38,0,0
13-27-35,0,0,0,0,0,0,0,0,0,0,34,0,0,39,0,0
13-27-45,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-27-55,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-28-05,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-28-15,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-28-25,0,0,0,0,0,0,0,0,0,0,33,0,0,38,0,0
13-28-35,0,0,0,0,0,0,0,0,0,0,33,0,0,38,0,0
13-28-45,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-28-55,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-29-05,0,0,0,0,0,0,0,0,0,0,32,0,0,39,0,0
13-29-15,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-29-25,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-29-35,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-29-45,0,0,0,0,0,0,0,0,0,0,33,0,0,38,0,0
13-29-55,0,0,0,0,0,0,0,0,0,0,33,0,0,38,0,0
13-30-05,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-30-15,0,0,0,0,0,0,0,0,0,0,33,0,0,38,0,0
13-30-25,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-30-35,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-30-45,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-30-55,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-31-05,0,0,0,0,0,0,0,0,0,0,32,0,0,39,0,0
13-31-15,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-31-25,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-31-35,0,0,0,0,0,0,0,0,0,0,33,0,0,38,0,0
13-31-45,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-31-55,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-32-05,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,0
13-32-15,0,0,0,0,0,0,0,0,0,0,33,0,0,38,0,0
13-32-25,0,0,0,0,0,34,0,0,0,0,33,0,0,39,0,0
13-32-35,0,0,0,0,0,36,0,0,0,0,34,0,0,39,0,0
13-32-45,0,0,0,0,0,38,0,0,0,0,35,0,0,38,0,0
13-32-55,0,0,0,0,0,39,0,0,0,0,35,0,0,39,0,0
13-33-05,0,0,0,0,0,39,0,0,0,0,35,0,0,39,0,0
13-33-15,0,0,0,0,0,39,0,0,0,0,35,0,0,39,0,0
13-33-25,0,0,36,0,0,33,0,0,0,0,35,0,0,39,0,0
13-33-35,0,0,34,0,0,36,0,0,0,0,35,0,0,39,0,0
13-33-45,0,0,0,0,0,34,0,0,0,0,33,0,0,40,0,0
13-33-55,0,0,33,0,0,33,0,0,0,0,33,0,0,38,0,0
13-34-05,0,0,32,0,0,0,0,0,0,0,0,0,0,39,0,0
13-34-15,0,0,33,0,0,0,0,0,0,0,0,0,0,39,0,0
13-34-25,0,0,40,0,0,32,0,0,0,0,34,0,0,39,0,0
13-34-35,0,0,35,0,0,36,0,0,0,0,34,0,0,39,0,0
13-34-45,0,0,36,0,0,0,0,0,0,0,33,0,0,39,0,0
13-34-55,0,0,0,0,0,0,0,0,0,0,34,0,0,39,0,0
13-35-05,0,0,33,0,0,0,0,0,0,0,34,0,0,39,0,0
13-35-15,0,0,38,0,0,33,0,0,0,0,34,0,0,38,0,0
13-35-25,0,0,0,0,0,36,0,0,0,0,34,0,0,38,0,0
13-35-35,0,0,0,0,0,36,0,0,0,0,34,0,0,38,0,0
13-35-45,0,0,0,0,0,38,0,0,0,0,34,0,0,39,0,0
13-35-55,0,0,0,0,0,45,0,0,0,0,33,0,0,40,0,0
13-36-05,0,0,0,0,0,35,0,0,0,0,34,0,0,39,0,0
13-36-15,0,0,34,0,0,34,0,0,0,0,34,0,0,39,0,0
13-36-25,0,0,40,0,0,0,0,0,0,0,34,0,0,39,0,0
13-36-35,0,0,0,0,0,35,0,0,0,0,34,0,0,39,0,0
13-36-45,0,0,0,34,0,36,0,0,0,0,34,0,0,39,0,0
13-36-55,0,0,0,0,0,33,0,0,0,0,34,0,0,39,0,0
13-37-05,0,0,0,33,0,0,0,0,0,0,34,0,0,40,0,0
13-37-15,0,0,0,34,0,0,0,0,0,0,34,0,0,40,0,0
13-37-25,0,0,0,34,0,0,0,0,0,0,34,0,0,39,0,0
13-37-35,0,0,0,0,0,0,0,0,0,0,34,0,0,39,0,0
13-37-45,0,0,0,0,0,0,0,0,0,0,34,0,0,39,0,0
13-37-55,0,0,0,0,0,0,0,0,0,0,34,0,0,40,0,0
13-38-05,0,0,0,0,0,0,0,0,0,0,34,0,0,39,0,0
13-38-15,0,0,0,0,0,0,0,0,0,0,34,0,0,40,0,0
13-38-25,0,0,0,0,0,0,0,0,0,0,34,0,0,39,0,0
13-38-35,0,0,0,0,0,0,0,0,0,0,34,0,0,40,0,0
13-38-45,0,0,0,0,0,0,0,0,0,0,34,0,0,39,0,0
13-38-55,0,0,0,0,0,0,0,0,0,0,34,0,0,40,0,0
13-39-05,0,0,0,0,0,0,0,0,0,0,34,0,0,39,0,0
13-39-15,0,0,0,0,0,35,0,0,0,0,34,0,0,39,0,0
13-39-25,0,0,0,0,0,34,0,0,0,0,34,0,0,39,0,0
13-39-35,0,0,0,0,0,0,0,0,0,0,34,0,0,39,0,0
13-39-45,0,0,0,0,0,34,0,0,0,0,34,0,0,40,0,0
13-39-55,0,0,0,0,0,0,0,0,0,0,34,0,0,39,0,0
13-40-05,0,0,0,0,0,0,0,0,0,0,34,0,0,39,0,0
13-40-15,0,0,0,0,0,0,0,0,0,0,34,0,0,39,0,0
13-40-25,0,0,0,0,0,0,0,0,0,0,34,0,0,40,0,0
13-40-35,0,0,0,0,0,0,0,0,0,0,34,0,0,39,0,0
13-40-45,0,0,0,0,0,0,0,0,0,0,34,0,0,40,0,0
